raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz
-0.006483,-0.007061,1.016019,0.002563,0.001943,0.002163,0.208164,-0.092646,0.102198
0.136608,0.97641,-0.014895,0.099629,0.1394,0.16853,-0.034537,0.13875,0.077331
-0.006624,-0.003019,1.008118,0.004695,0.00457,0.007518,-0.022538,-0.055558,0.012915
0.217584,0.045309,0.980618,0.004634,0.004859,0.007291,0.05281,-0.009267,-0.006629
0.148951,-0.155666,0.982902,0.004492,0.004717,0.007225,-0.023196,-0.022308,0.017593
0.2013,-0.114919,0.981077,0.001115,0.001126,0.001762,0.056928,-0.087344,-0.026141
-0.029792,0.682916,0.724862,0.075262,0.054994,0.063727,-0.055532,-0.05743,-0.772474
-0.007097,0.006265,1.004717,0.00148,0.002398,0.002352,0.158375,-0.062519,-0.006796
-0.159069,-0.079344,0.992751,0.004577,0.004641,0.007228,0.029389,-0.02561,0.003802
0.20179,-0.114696,0.980012,0.001109,0.001146,0.001809,-0.011165,0.001471,0.019081
-0.013829,0.286247,0.964776,0.003213,0.006434,0.004803,0.179439,-0.470839,-0.477585
0.064665,0.394312,0.918075,0.001287,0.002024,0.001974,-0.152609,0.008659,-0.397927
0.103951,0.349605,0.935647,0.001458,0.00353,0.002392,-0.202002,-0.045477,-0.477035
0.201278,-0.115126,0.980955,0.001118,0.00115,0.001766,-0.004015,-0.092637,0.01667
-0.014872,-0.021188,1.012418,0.005926,0.00281,0.006573,0.179012,0.050937,0.236898
0.285559,0.858949,-0.39741,0.005235,0.006154,0.011416,-0.435326,-0.151866,0.132634
-0.494811,0.85984,0.042053,0.035184,0.043317,0.046111,-0.410477,0.382874,0.004101
-0.008187,0.004861,1.011446,0.001404,0.001989,0.003561,0.418932,-0.125494,0.074788
-0.007314,0.027727,1.004561,0.002171,0.001587,0.002083,0.127999,-0.012123,-0.053343
0.034119,-0.185865,0.987055,0.001105,0.001114,0.001841,-0.006991,0.004606,-0.043906
-0.13458,-0.08122,0.995184,0.001114,0.001157,0.00166,0.082475,-0.032893,-0.050104
0.013973,0.044955,1.006858,0.005218,0.004866,0.007443,0.044204,-0.038716,0.002584
0.198581,-0.115223,0.987766,0.001111,0.001127,0.001737,0.028492,0.014037,-0.027413
-0.095631,0.109535,0.998806,0.036144,0.033952,0.05586,0.151432,0.153503,0.042596
0.086842,0.2883,0.957787,0.001367,0.002754,0.002204,-0.042827,-0.131298,-0.359387
-0.009296,0.007382,1.013725,0.013519,0.006301,0.027877,-0.531083,-0.57223,-0.056385
-0.010012,0.005044,1.016445,0.004533,0.004921,0.007565,-0.014478,-0.031404,0.057956
0.201404,-0.115164,0.981414,0.001131,0.001133,0.001902,0.062372,-0.109479,-0.067491
-0.005721,0.003957,1.00964,0.004572,0.004276,0.005178,-0.100937,-0.045976,0.058843
-0.006239,-0.003184,1.008695,0.004637,0.004564,0.007378,-0.018244,0.037639,-0.017196
-0.007906,0.00609,1.01085,0.002296,0.002192,0.003604,-0.017747,-0.013729,-0.02733
-0.008072,-0.030532,1.006626,0.001191,0.001106,0.001875,0.005871,0.029123,0.002564
-0.008308,0.005395,1.010687,0.010542,0.022387,0.015403,-0.028639,-0.328958,0.0545
0.060829,-0.158389,0.995757,0.004705,0.004446,0.007737,-0.039898,-0.003746,0.035821
-0.008279,0.003326,1.012122,0.004759,0.004866,0.007748,-0.036765,0.037154,0.015098
0.144668,0.431596,0.893473,0.020571,0.023087,0.013911,-0.220732,0.2729,-0.545661
-0.011145,0.899189,0.422426,0.05086,0.078563,0.09958,-0.140027,-0.127955,-0.411841
-0.008041,0.005844,1.007108,0.00248,0.002942,0.004193,-0.025301,-0.142144,0.115158
-0.134835,-0.080789,0.995638,0.00112,0.001128,0.001824,-0.036636,0.017466,-0.031543
0.355192,0.911009,-0.149004,0.028993,0.01424,0.021893,-0.742632,0.376585,-0.519986
0.052589,0.194489,0.984981,0.001286,0.002838,0.0021,0.25058,-0.16357,-0.360196
0.201515,-0.114819,0.980443,0.001067,0.001164,0.001719,0.054414,-0.019751,-0.002004
-0.020873,-0.005617,1.009191,0.001197,0.001169,0.002095,-0.014309,-0.0731,-0.001958
-0.11175,0.983051,0.033611,0.060939,0.034164,0.050389,0.124631,-0.039246,-0.120433
0.559355,-0.009788,0.827315,0.127659,0.045807,0.082796,0.658404,-0.883036,-0.69043
-0.01134,0.00346,1.020005,0.00227,0.002438,0.003618,0.047428,-0.001269,-0.001737
-0.008072,0.005419,1.01286,0.00522,0.005135,0.007685,0.025274,-0.047741,-0.028356
0.148831,-0.123215,0.988329,0.004394,0.004611,0.007475,0.02614,0.025956,0.023231
0.063604,0.449037,0.680795,0.149748,0.440197,0.375574,0.355154,-0.467866,-0.929591
-0.04419,0.205969,0.958103,0.194965,0.156509,0.0909,-0.429248,0.117632,-0.477881
-0.045292,0.301218,0.931926,0.061039,0.224341,0.090624,-0.512224,0.417429,-0.727785
-0.040777,0.189993,0.973895,0.103562,0.157704,0.098261,-0.244557,-0.173198,-0.470043
-0.007534,0.00731,1.005249,0.001274,0.002167,0.002686,0.375303,-0.140394,-0.102762
-0.005818,0.000721,1.010097,0.009744,0.006088,0.002652,-0.359111,-0.139082,0.048002
-0.159206,-0.079587,0.993874,0.004621,0.004729,0.007178,-0.015854,0.026045,-0.044805
-0.015756,-0.003039,1.008419,0.001089,0.001077,0.001988,0.010019,-0.078912,0.010397
0.201456,-0.11514,0.980795,0.001091,0.001165,0.001882,0.034402,-0.104027,-0.040755
-0.009031,0.004984,1.013459,0.002357,0.003905,0.002911,0.471527,-0.095528,0.066004
0.033923,0.123363,0.955286,0.146156,0.228067,0.153009,-0.234169,-0.224708,-0.618243
0.130752,-0.172578,0.985626,0.00446,0.004717,0.007203,0.003308,-0.009546,-0.029587
0.023792,0.333209,0.947384,0.002682,0.004731,0.003295,-0.40181,-0.056687,-0.509091
-0.008757,0.008023,1.01388,0.002234,0.00221,0.00348,-0.021631,-0.037314,0.099117
-0.020656,-0.012501,1.011689,0.00214,0.001966,0.002037,-0.5798,0.020988,-0.084172
0.190264,-0.044241,0.988014,0.002181,0.002206,0.003234,-0.002192,-0.024069,-0.102079
0.102862,-0.125814,0.999252,0.001126,0.001122,0.002366,-0.015328,-0.026071,-0.180122
-0.006869,-0.005277,1.00907,0.004761,0.004846,0.007726,-0.014815,0.007595,0.059582
0.199504,0.944917,0.114154,0.24502,0.459311,0.358203,0.371338,0.105552,-0.081159
0.194107,0.968888,0.023918,0.005092,0.003921,0.006218,-0.019117,-0.353066,0.000631
0.026882,0.29228,0.958887,0.001326,0.003889,0.002488,0.001808,-0.062097,-0.595309
0.006729,0.974786,0.101153,0.155106,0.15066,0.173045,0.214766,-0.160446,-0.184311
-0.009425,-0.004577,1.005535,0.002168,0.001448,0.003157,-0.06588,-0.048111,-0.142728
0.042504,0.200879,0.985572,0.002117,0.002243,0.00345,0.032718,-0.014554,-0.030834
0.131791,0.91865,0.354318,0.007129,0.00351,0.009674,-0.119344,-0.337427,-0.508285
-0.037292,-0.167325,0.991118,0.005907,0.003495,0.004794,-0.158493,0.180099,-0.422846
0.193081,0.956111,0.084434,0.263167,0.484097,0.357018,0.404445,0.164523,-0.053526
0.19889,-0.11502,0.987378,0.001154,0.001122,0.001886,0.035249,0.000956,-0.083532
0.191174,-0.045093,0.987047,0.002125,0.002169,0.003332,0.055049,-0.012269,-0.063683
-0.008338,0.036444,1.004143,0.080079,0.098168,0.08351,0.256163,-0.343921,-0.552223
0.201349,-0.114801,0.98076,0.001086,0.001085,0.0019,0.027139,-0.087351,-0.08315
-0.01007,0.004259,1.014741,0.005169,0.005305,0.007273,0.057765,0.065336,0.012771
-0.067529,0.138997,0.995544,0.002129,0.002353,0.003441,0.036422,0.018794,-0.059642
0.670465,-0.262547,0.700905,0.036911,0.040848,0.018684,0.476559,0.320261,0.391969
-0.001916,-0.002925,1.005229,0.001899,0.001286,0.001885,-0.10931,0.034626,-0.050403
-0.017611,-0.169942,0.992043,0.001086,0.001128,0.001782,-0.029721,0.007473,-0.026339
-0.030349,0.000587,1.009501,0.005073,0.004981,0.008347,0.038426,-0.065963,-0.049408
-0.007939,0.007112,1.01032,0.001526,0.00256,0.002932,0.612405,-0.0945,-0.088619
-0.015239,-0.003449,1.007685,0.001058,0.001146,0.001816,0.023213,-0.049551,-0.035827
-0.005584,0.00548,1.006527,0.005252,0.005113,0.007969,0.034919,-0.021302,0.067367
-0.008568,0.005698,1.009832,0.001371,0.00201,0.003698,0.377648,-0.161303,0.087984
-0.006357,0.008062,1.010399,0.001388,0.001752,0.002143,0.414722,-0.044667,0.050987
0.064938,-0.143661,0.995142,0.004608,0.004807,0.007141,0.014322,-0.05327,-0.017272
0.069532,0.2781,0.964287,0.004685,0.004689,0.006996,0.002398,-0.002699,0.037699
0.110385,0.917337,0.130968,0.13309,0.213057,0.305442,0.081452,-0.105246,-0.819662
-0.009695,0.00374,1.013668,0.005538,0.005105,0.010773,0.003866,-0.10144,-0.123041
-0.007197,0.004528,1.009832,0.005085,0.005745,0.007411,0.041384,0.000168,0.01924
-0.159288,-0.07896,0.994113,0.004591,0.004719,0.007202,-0.016196,-0.015183,0.028663
-0.031976,-0.185939,0.987501,0.001103,0.001114,0.0018,0.085965,-0.017981,-0.070255
-0.01618,-0.022609,1.010487,0.00238,0.002593,0.003048,0.164495,-0.087605,0.378047
-0.015389,-0.016873,1.011,0.003058,0.002621,0.006282,0.015401,-0.353984,0.171795
0.117205,0.250418,0.965795,0.001804,0.005081,0.003031,0.25782,-0.349862,-0.464899
0.105543,0.970906,0.045608,0.287982,0.51878,0.362988,0.196673,0.320018,0.097947
0.014318,0.481883,0.442478,0.188066,0.489231,0.579001,-0.062059,-0.184944,-0.864392
-0.009134,0.01216,1.008811,0.001187,0.001671,0.002067,0.19422,-0.059106,0.062383
-0.010002,0.005939,1.015111,0.004993,0.005292,0.007491,-0.060402,0.026169,-0.016306
0.009711,0.051815,1.008904,0.004851,0.004797,0.007132,-0.018711,-0.04971,-0.010221
0.03567,0.020383,1.009692,0.004702,0.004539,0.007469,-0.06636,-0.060035,0.038104
-0.017879,-0.169697,0.99288,0.001086,0.001147,0.001776,-0.024938,-0.066286,-0.00243
-0.013788,-0.019272,1.010069,0.003414,0.003619,0.004853,-0.09981,-0.275316,0.412039
0.201608,-0.114446,0.979922,0.001091,0.00119,0.001797,0.046739,-0.098667,-0.049054
0.19868,-0.115225,0.986816,0.001135,0.001143,0.001792,0.053222,-0.002316,0.018948
-0.008178,0.011798,1.009509,0.007396,0.001618,0.002088,-0.139983,-0.105536,0.014151
0.124103,0.257769,0.959899,0.015024,0.032267,0.011116,0.597497,-0.657207,-0.855817
-0.01139,0.005681,1.017985,0.004561,0.004749,0.007429,-0.018279,-0.003674,0.015929
-0.006101,0.006135,1.003983,0.001189,0.001648,0.001831,0.245687,-0.046395,-0.057664
-0.083758,-0.023666,1.000848,0.001307,0.001254,0.002325,-0.050022,-0.179968,0.010879
-0.00704,-0.030222,1.004307,0.001059,0.001161,0.001777,-0.027753,0.019846,-0.056754
-0.07033,0.122651,0.995917,0.017453,0.05114,0.024277,0.330486,-0.268954,-0.394743
0.095043,0.586982,0.706363,0.121146,0.316103,0.245864,-0.306954,0.103698,-0.891606
0.198099,-0.115496,0.98768,0.001128,0.001131,0.001786,-0.056343,-0.088642,-0.030233
0.320772,0.924846,0.006005,0.124298,0.075674,0.131686,-0.7425,0.383657,-0.170828
-0.00593,0.004938,1.007651,0.005261,0.005095,0.007433,0.03186,0.025653,0.002997
-0.007696,0.004497,1.007596,0.001149,0.001276,0.001831,0.13634,-0.026309,-0.020738
0.065587,0.395659,0.916672,0.001217,0.002007,0.002022,-0.150724,0.060506,-0.270196
-0.06664,0.962397,0.230348,0.023525,0.014497,0.034875,-0.494336,0.626838,-0.414028
-0.007918,0.004575,1.013805,0.005223,0.00499,0.007325,0.051529,0.026324,0.004958
0.007676,-0.011264,1.00919,0.004797,0.005826,0.007171,-0.038934,0.049201,-0.098566
0.040715,-0.012921,1.005255,0.001236,0.002082,0.0024,0.015921,-0.146261,-0.29654
-0.17372,-0.016624,0.990808,0.001132,0.001189,0.001874,0.032086,-0.046126,-0.022237
0.003958,-0.160378,0.995804,0.001131,0.001108,0.001825,-0.019475,0.017712,0.010413
-0.006549,0.007787,1.010194,0.001522,0.002155,0.002559,0.610056,-0.148611,-0.154147
-0.003427,0.007201,1.008,0.004732,0.004472,0.006869,0.028343,0.039999,-0.038218
-0.007133,0.005536,1.006791,0.005051,0.004879,0.007167,0.046726,0.002905,0.008329
-0.007608,0.005424,1.011351,0.004752,0.004883,0.007407,0.060412,0.001437,-0.033231
-0.006866,0.005104,1.005237,0.005088,0.004997,0.007399,-0.02899,0.074554,0.008216
-0.007123,0.00577,1.004443,0.004812,0.004467,0.007705,-0.002593,-0.072476,-0.029973
0.093478,0.666155,0.603075,0.140302,0.356389,0.264438,0.175845,-0.111217,-0.779889
-0.010047,0.034647,1.004279,0.001406,0.001299,0.001738,0.324823,-0.027457,-0.036827
-0.051338,0.97987,-0.092377,0.092141,0.019735,0.026006,0.044564,0.4074,0.097895
0.155316,0.173549,0.978463,0.001349,0.002069,0.002002,0.350703,-0.153937,-0.268425
-0.032699,-0.186844,0.989956,0.001231,0.001223,0.002526,0.183578,-0.290129,-0.323536
-0.008716,0.005989,1.013216,0.001098,0.001303,0.001896,0.00537,-0.046764,-0.024971
0.201639,-0.114987,0.980064,0.001112,0.001146,0.001798,0.040435,-0.055211,-0.03867
-0.010455,0.006567,1.011756,0.001714,0.002948,0.002081,0.258039,-0.046343,0.025594
0.201952,-0.114677,0.979602,0.001103,0.001149,0.001785,0.059013,0.019698,-0.080798
0.198554,-0.115183,0.987843,0.001113,0.001175,0.00185,0.038823,0.015467,0.027993
0.144125,0.099038,0.991228,0.002249,0.002922,0.00352,0.161871,-0.122501,-0.122599
0.042482,0.461117,0.889343,0.002305,0.002328,0.003444,0.026483,-0.010661,-0.021829
-0.007774,0.005858,1.006211,0.005015,0.005181,0.007116,0.042309,-0.046608,0.045942
-0.007964,-0.008179,1.006694,0.003253,0.00697,0.00473,-0.326491,-0.0521,0.020434
-0.018214,-0.170482,0.994188,0.001154,0.001215,0.002127,0.108475,-0.161513,-0.241326
-0.06641,0.473574,0.889249,0.014499,0.016464,0.023769,-0.060803,0.315982,-0.334368
-0.015665,-0.003529,1.007982,0.001118,0.001104,0.001791,0.033571,0.034265,-0.036774
-0.004597,0.004746,1.009108,0.004799,0.004682,0.0072,-0.019155,-0.020287,0.005282
-0.020672,-0.012305,1.011762,0.002479,0.002095,0.001793,-0.562074,0.004134,-0.028872
0.199105,-0.114909,0.985529,0.001099,0.00114,0.001767,-0.016816,0.019663,-0.041715
0.211898,0.060094,0.983211,0.001347,0.001279,0.002551,0.27769,-0.395312,-0.349805
0.638117,0.147358,0.761255,0.005985,0.007535,0.004287,-0.350337,-0.788086,0.190149
-0.004032,0.00528,1.008337,0.002184,0.002246,0.003491,0.022968,-0.060418,-0.052853
0.210554,0.061794,0.980549,0.001298,0.001332,0.00184,0.049545,-0.012805,-0.09426
0.104719,0.212777,0.976994,0.001367,0.003409,0.002334,0.308242,-0.194537,-0.38573
-0.007889,0.005281,1.013195,0.015148,0.024183,0.012175,0.34367,0.016502,-0.231121
0.200177,-0.114935,0.983179,0.001131,0.001144,0.001732,-0.01107,-0.079703,-0.005693
-0.009802,0.007992,1.01518,0.002408,0.002401,0.004459,0.002028,-0.12608,-0.056751
-0.010547,0.004619,1.019274,0.002218,0.002288,0.003643,-0.0233,-0.043548,0.011815
0.254957,0.956853,0.042696,0.331032,0.454592,0.385878,0.496327,0.290146,-0.018188
0.254071,-0.097734,0.970832,0.003645,0.001709,0.002404,-0.053467,-0.433719,0.105682
-0.01571,-0.190311,0.990655,0.001101,0.001129,0.001766,-0.021669,0.002975,-0.038113
-0.020257,-0.012292,1.010356,0.010784,0.009111,0.002298,-0.180268,0.100936,0.036473
-0.146141,0.134336,0.976884,0.080498,0.110686,0.076852,-0.261949,0.193118,-0.505932
-0.009087,0.005785,1.01399,0.001322,0.002123,0.00218,0.404725,-0.063184,-0.01068
0.331323,0.718474,-0.594995,0.022657,0.017706,0.025078,-0.296607,0.541318,0.365425
0.089029,0.268548,0.963856,0.003684,0.015822,0.006612,-0.64067,0.408254,-0.676687
0.191282,-0.045126,0.987677,0.002205,0.002218,0.003515,0.035636,0.004668,-0.001103
0.06543,0.043388,1.010501,0.022692,0.008055,0.010533,0.000558,-0.255714,0.079545
-0.00786,0.004659,1.012383,0.004651,0.004854,0.00723,-0.040117,0.004655,0.026859
-0.073679,0.105566,1.004561,0.030139,0.01888,0.032795,0.006818,0.170089,0.068422
0.094411,0.3379,0.940397,0.00147,0.002637,0.002184,0.26686,-0.185345,-0.313686
0.724689,-0.173871,0.67409,0.006749,0.005534,0.00624,0.641292,0.053625,0.396206
-0.212975,-0.168691,0.97244,0.001077,0.00118,0.001852,0.030594,-0.058271,0.002851
0.200718,-0.115077,0.981551,0.0011,0.001125,0.001791,-0.044413,0.00393,-0.062946
-0.022153,0.019318,1.003877,0.008822,0.004654,0.010184,-0.688699,-0.147023,-0.226818
-0.02404,-0.005175,1.012135,0.005749,0.009858,0.003114,-0.563115,0.044246,-0.030885
-0.279137,0.035618,0.966534,0.001131,0.00113,0.001849,0.048481,-0.044078,0.004749
0.050853,0.986887,-0.05124,0.042834,0.017989,0.040022,-0.214023,0.178485,-0.33446
0.94716,0.108327,0.302936,0.004097,0.004383,0.008389,-0.191007,-0.731395,0.178593
0.070986,0.983631,0.054002,0.307672,0.456169,0.347693,0.352836,0.301082,0.032485
0.201682,-0.114774,0.980237,0.001092,0.001157,0.001795,-0.050425,-0.049341,0.0258
0.119904,0.273207,0.959624,0.002528,0.004421,0.00325,0.389477,-0.427757,-0.469286
0.200484,-0.115183,0.982041,0.001056,0.00115,0.001697,0.044791,0.007561,0.035987
-0.015885,-0.003632,1.009764,0.0011,0.00112,0.002477,0.081774,-0.078167,-0.073526
0.201294,-0.114814,0.981135,0.001113,0.001133,0.001757,-0.029996,-0.016955,-0.016263
0.032127,0.178409,0.82864,0.219526,0.424254,0.458935,-0.121291,-0.173207,-0.627058
0.096101,0.477884,0.875508,0.00139,0.002256,0.002623,0.193794,-0.155785,-0.368379
0.173807,0.958373,0.038599,0.335143,0.592019,0.403712,0.472625,0.165819,0.034182
-0.003929,0.005009,1.008379,0.002172,0.002199,0.003737,0.049891,-0.093122,-0.001854
-0.006192,0.005518,1.009556,0.002836,0.002344,0.003706,-0.124781,-0.067691,0.02639
0.12293,0.250216,0.965935,0.002124,0.002372,0.003546,0.001609,-0.094972,0.004017
0.70414,0.165128,0.692654,0.02915,0.014963,0.025368,-0.382391,-0.891835,0.329896
-0.010594,-0.006635,1.008272,0.010022,0.015062,0.010619,-0.416082,0.300415,0.101536
0.200517,-0.115084,0.981928,0.0011,0.001105,0.001763,0.025501,-0.051501,0.003164
-0.005077,0.000847,1.008513,0.001087,0.001164,0.001769,-0.017565,-0.019756,-0.049494
-0.023014,-0.004687,1.010323,0.001809,0.002804,0.00183,-0.2826,-0.040596,0.006169
-0.008705,0.008255,1.013445,0.002259,0.002371,0.003476,-0.000238,0.016768,0.027032
-0.0091,0.004747,1.013308,0.001173,0.001375,0.002055,0.113451,0.055033,-0.047211
-0.066606,0.002033,1.001355,0.001454,0.001225,0.002063,0.084618,-0.079126,-0.031774
-0.024426,-0.004219,1.011461,0.001926,0.002514,0.001825,0.002567,-0.03262,0.006817
-0.009755,0.004228,1.014378,0.005532,0.005113,0.007426,0.029816,0.061081,-0.014697
-0.022142,-0.004013,1.010693,0.002465,0.003324,0.003043,0.045758,0.30088,-0.106286
0.03417,0.976696,0.036441,0.284007,0.500513,0.335005,0.112782,0.304159,-0.073519
0.158893,0.969316,0.032319,0.103846,0.114095,0.169998,0.030579,-0.102502,-0.17199
-0.010386,0.005225,1.014689,0.004919,0.005005,0.007456,-0.003144,0.026372,0.056186
-0.036636,-0.001424,1.018249,0.005256,0.004821,0.009901,-0.028143,-0.153521,0.006949
0.201709,-0.114909,0.981266,0.001061,0.001131,0.001799,0.023743,-0.039824,0.011134
-0.003758,0.001351,1.005195,0.002203,0.003769,0.003475,-0.388166,-0.043634,-0.098497
-0.135001,-0.080795,0.996108,0.001155,0.001144,0.001786,0.047653,-0.066231,-0.060377
0.235797,0.086652,0.971549,0.00519,0.003157,0.002859,0.059606,-0.427197,-0.177751
-0.135211,-0.080835,0.996236,0.001113,0.001198,0.002964,0.030044,-0.148115,-0.020525
0.033719,-0.186047,0.988957,0.001156,0.001127,0.001895,0.10679,-0.099897,-0.08209
-0.006186,0.006695,1.006072,0.001184,0.001387,0.001984,0.111219,-0.022322,-0.027453
0.140847,0.977277,0.060034,0.041011,0.028388,0.065708,-0.710034,-0.027361,-0.213869
0.035177,0.39252,0.919764,0.002069,0.004384,0.003019,0.167406,-0.15951,-0.480863
0.201801,-0.114868,0.980693,0.001055,0.001102,0.001813,0.005156,-0.054283,-0.052376
-0.173459,-0.016608,0.990955,0.001105,0.001168,0.001826,0.043555,0.018821,-0.017761
-0.051701,0.033154,1.006682,0.001407,0.002397,0.002209,0.352237,-0.208044,-0.209516
-0.072446,0.917573,0.381254,0.052759,0.069398,0.070833,-0.424686,0.383944,-0.330233
-0.008446,0.00634,1.012185,0.004827,0.0046,0.007591,0.02507,-0.02334,-0.034765
-0.022611,-0.006967,1.010326,0.002013,0.002285,0.001822,-0.466921,-0.020609,-0.007317
0.770586,-0.231247,0.599326,0.049646,0.051548,0.037242,0.357323,-0.203473,0.284859
-0.009184,0.012741,1.009141,0.001153,0.001431,0.00197,0.100117,-0.020282,-0.03816
0.198627,-0.115161,0.987455,0.001128,0.001151,0.001961,0.037414,-0.01731,0.025313
-0.031147,0.001762,1.011379,0.004806,0.004964,0.008125,-0.012853,-0.058324,0.096115
-0.021818,-0.007117,1.010577,0.005205,0.009013,0.003491,-0.414472,-0.082427,0.017105
0.1761,0.944357,0.048728,0.313421,0.590641,0.381955,0.385495,0.237798,0.027376
0.217504,0.045463,0.980575,0.004928,0.004629,0.007472,-0.056749,0.0234,0.033031
0.130138,-0.17234,0.986723,0.004433,0.004492,0.006956,0.053115,-0.063465,0.00276
-0.00508,0.003745,1.011802,0.004702,0.005187,0.004626,-0.009705,0.041702,0.132722
-0.009294,0.00774,1.014711,0.003996,0.003516,0.009337,-0.361426,0.110581,-0.422451
-0.030371,0.000667,1.010259,0.00465,0.004586,0.007514,-0.027554,0.058111,-0.012256
-0.007141,0.008346,1.005099,0.001315,0.002058,0.002131,0.307198,-0.012987,-0.013721
-0.011148,-0.005888,1.010381,0.002886,0.011097,0.003393,-0.212984,0.054913,-0.087074
-0.010637,0.00351,1.015443,0.00513,0.004862,0.008181,-0.008925,-0.036047,0.000584
-0.134883,-0.080992,0.996063,0.001149,0.001095,0.001782,-0.046457,-0.031765,-0.018242
-0.049808,0.276873,0.953849,0.085149,0.1745,0.100663,0.069418,-0.024396,-0.691456
0.051707,0.335117,0.943141,0.002653,0.008893,0.003714,0.091079,-0.010462,-0.690705
-0.071941,0.940282,0.31595,0.03286,0.017822,0.046998,0.199335,-0.297216,-0.128847
-0.018193,-0.011125,1.009144,0.002197,0.002174,0.003252,0.038739,-0.034079,-0.002858
-0.106212,-0.053226,1.008806,0.001141,0.001126,0.001766,-0.050381,-0.04549,0.061842
-0.159418,-0.079517,0.994208,0.004539,0.004719,0.00691,0.045012,0.059294,0.029682
-0.00772,0.006202,1.009734,0.002416,0.002436,0.003467,0.010599,-0.064441,-0.046314
0.164585,0.405284,0.903526,0.001233,0.00186,0.001843,-0.026105,-0.043599,-0.26735
0.210412,0.061591,0.981124,0.001188,0.001215,0.001792,-0.002719,-0.077123,-0.045527
0.766164,0.358149,0.534753,0.006576,0.005167,0.006466,-0.714047,-0.867382,0.555705
-0.015858,-0.003517,1.009056,0.0011,0.001135,0.001825,-0.063894,-0.00118,-0.100091
0.130832,-0.172172,0.985353,0.00459,0.00458,0.007252,0.001309,-0.03716,0.019187
-0.007781,0.00506,1.011184,0.005428,0.005169,0.007219,0.042908,0.036566,0.033148
-0.014721,-0.007819,1.016825,0.001187,0.001189,0.002058,0.05683,-0.03584,-0.091454
-0.008321,0.004117,1.013875,0.004834,0.005066,0.007397,-0.024248,-0.009489,0.014597
0.065512,0.976375,0.102625,0.083325,0.027251,0.104098,-0.02419,-0.683878,-0.224291
-0.083852,-0.023849,1.000316,0.001659,0.001313,0.003099,-0.179251,-0.256281,0.098831
0.097437,0.186568,0.952255,0.158204,0.206936,0.101189,0.400819,-0.389971,-0.736355
-0.009587,0.266917,0.974953,0.035958,0.06582,0.03915,0.235152,-0.204801,-0.502466
-0.03524,0.223549,0.982621,0.004755,0.007308,0.007809,-0.076359,-0.03008,-0.156433
0.033823,0.316397,0.952083,0.001205,0.001273,0.001908,0.010833,-0.111489,-0.044538
-0.010083,0.0058,1.011236,0.001205,0.001499,0.001891,0.210748,-0.07068,-0.020191
-0.036193,0.339975,0.799,0.09629,0.476578,0.156465,0.705965,-0.627568,-0.824752
0.03922,0.47816,0.880187,0.052464,0.071646,0.053516,0.361661,-0.398724,-0.565987
0.191149,-0.046536,0.986896,0.002139,0.002164,0.003582,0.02285,-0.030692,-0.001624
-0.063521,0.160784,0.990303,0.002129,0.00222,0.003442,-0.002761,-0.047457,-0.004342
0.404696,0.633248,0.326715,0.398203,0.43849,0.331907,-0.734791,0.69243,-0.485968
0.201669,-0.114512,0.980564,0.001082,0.001127,0.001826,0.019964,0.00238,-0.081825
0.201592,-0.114804,0.9808,0.001105,0.001147,0.001901,0.126162,-0.057992,-0.016075
